ts	run	board	white	black	result	plies	wpc	bpc	wms	bms	wcpu	bcpu	wmv	bmv	wnod	bnod	wed	bed	wsn	bsn	seed	par
2026-07-26T21:54:59Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	71	5	10	17239.198	1064.103	15984.375	984.375	36	35	3295387	2839064	176.75	176.45	32	31	750626594	12
2026-07-26T21:55:12Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	69	6	8	12236.651	794.412	11250.000	687.500	35	34	2585838	2191889	172.00	171.00	31	30	3689499155	12
2026-07-26T21:55:27Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	85	7	5	14553.891	1023.628	13265.625	1000.000	43	42	2893277	3187112	219.55	213.07	39	38	1995922623	12
2026-07-26T21:55:35Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	62	10	9	2608.820	4805.403	2437.500	4375.000	31	31	569593	13617056	153.00	192.00	27	27	4191387822	12
2026-07-26T21:55:45Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	49	11	13	4916.726	5613.865	4609.375	5203.125	25	24	1061967	15563155	112.00	144.00	21	20	3721623913	12
2026-07-26T21:55:52Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	rand@1	W	29	16	14	6788.535	0.022	6343.750	0.000	15	14	1500705	0	54.55	0.00	11	0	3828148294	12
2026-07-26T21:55:53Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	B	71	7	10	832.254	761.101	812.500	734.375	36	35	2519125	2537746	178.00	176.92	32	31	1794195233	12
2026-07-26T21:55:55Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	63	7	13	626.693	753.347	562.500	703.125	32	31	2388627	1895845	153.40	153.00	28	27	408875515	12
2026-07-26T21:55:56Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	B	55	10	10	701.655	939.338	671.875	890.625	28	27	2445360	2496671	129.55	128.44	24	23	2204102642	12
2026-07-26T21:55:58Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	77	6	6	660.150	701.124	625.000	671.875	39	38	2005081	1988328	196.00	195.00	35	34	4192388675	12
2026-07-26T21:55:59Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	83	7	7	767.027	860.545	796.875	750.000	42	41	2377210	2344654	213.81	208.00	38	37	49397775	12
2026-07-26T21:56:05Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	53	12	11	236.582	5780.215	234.375	5468.750	27	26	771992	16342041	124.00	160.00	23	22	1567651486	12
2026-07-26T21:56:09Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	41	13	12	303.649	2998.318	281.250	2765.625	21	20	975761	9180031	88.00	112.00	17	16	538388633	12
2026-07-26T21:56:09Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	rand@1	W	29	16	13	294.224	0.024	265.625	0.000	15	14	829704	0	61.00	0.00	11	0	1514274038	12
2026-07-26T21:56:11Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	W	74	9	6	761.978	921.659	703.125	875.000	37	37	2210906	2696804	189.00	183.68	33	33	3437333961	12
2026-07-26T21:56:12Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	54	9	9	517.713	508.638	468.750	515.625	27	27	1490006	1663853	129.00	124.00	23	23	3664653863	12
2026-07-26T21:56:13Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	69	8	7	603.837	559.583	578.125	484.375	35	34	1748654	1795212	172.00	171.00	31	30	4123117278	12
2026-07-26T21:56:14Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	77	9	7	571.325	611.174	546.875	593.750	39	38	1794431	1813251	196.00	190.00	35	34	1910926048	12
2026-07-26T21:56:19Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	63	7	10	192.123	4305.041	187.500	4140.625	32	31	802732	14459384	154.00	200.00	28	27	1929834244	12
2026-07-26T21:56:19Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	rand@1	W	23	16	13	156.478	0.016	156.250	0.000	12	11	585953	0	43.00	0.00	8	0	1578016374	12
2026-07-26T21:56:19Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	rand@1	W	21	16	13	110.430	0.015	109.375	0.000	11	10	443811	0	37.00	0.00	7	0	3763491217	12
2026-07-26T21:56:20Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	78	6	4	627.935	601.787	625.000	593.750	39	39	2069476	2251350	201.00	196.00	35	35	4034519655	12
2026-07-26T21:56:21Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	W	48	12	9	576.708	534.324	562.500	515.625	24	24	1639818	2286172	111.00	104.73	20	20	2508833507	12
2026-07-26T21:56:27Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	59	10	11	321.055	5221.551	359.375	4953.125	30	29	1176849	17442613	142.00	184.00	26	25	2241931618	12
2026-07-26T21:56:30Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	37	10	12	205.580	2932.209	187.500	2828.125	19	18	878458	9472070	76.00	96.00	15	14	507318509	12
2026-07-26T21:56:30Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	rand@1	W	37	16	13	447.839	0.028	437.500	0.000	19	18	1515621	0	77.00	0.00	15	0	2251043954	12
2026-07-26T21:56:31Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	B	65	8	10	445.757	617.150	406.250	640.625	33	32	1484158	2187758	160.00	159.00	29	28	1200003014	12
2026-07-26T21:56:37Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	63	9	11	206.809	5542.116	203.125	5312.500	32	31	712785	18853292	154.00	200.00	28	27	311147885	12
2026-07-26T21:56:42Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	61	11	12	196.783	4340.610	187.500	4265.625	31	30	791511	17082847	148.00	192.00	27	26	3029202616	12
2026-07-26T21:56:42Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	rand@1	W	31	15	15	232.078	0.023	234.375	0.000	16	15	981126	0	62.00	0.00	12	0	755571439	12
2026-07-26T21:56:46Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	70	8	8	257.116	4039.333	250.000	3937.500	35	35	1077161	17189318	177.00	224.00	31	31	4098581814	12
2026-07-26T21:56:46Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	rand@1	W	27	15	12	175.629	0.018	171.875	0.000	14	13	780759	0	55.00	0.00	10	0	3756584380	12
2026-07-26T21:56:47Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	rand@1	W	29	16	11	286.219	0.022	296.875	0.000	15	14	1224989	0	61.00	0.00	11	0	3523760019	12
2026-07-26T21:56:48Z	20260726T215027Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	rand@1	W	21	16	13	1120.704	0.015	1062.500	0.000	11	10	4670772	0	49.00	0.00	7	0	1080504707	12
2026-07-26T21:50:27Z	20260726T215027Z	boards/board1.txt	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	39	13	13	7.065	0.153	0.000	15.625	20	19	112179	2056	64.00	28.00	16	15	2234936212	12
2026-07-26T21:50:28Z	20260726T215027Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	67	8	9	1555.685	0.316	1375.000	0.000	34	33	3848290	3798	161.83	56.00	30	29	3466978282	12
2026-07-26T21:50:29Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	61	10	9	284.017	0.275	250.000	0.000	31	30	754269	3521	123.00	50.00	27	26	1118180389	12
2026-07-26T21:50:29Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	41	13	14	300.034	0.211	265.625	15.625	21	20	800929	2648	86.00	30.00	17	16	890433680	12
2026-07-26T21:50:29Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	38	12	14	116.562	0.146	109.375	0.000	19	19	319171	1771	30.00	30.00	5	15	4128042160	12
2026-07-26T21:50:30Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	55	10	10	366.625	0.245	328.125	0.000	28	27	1018404	3094	130.00	44.00	24	23	2903795018	12
2026-07-26T21:50:47Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	69	6	11	17478.636	0.332	15031.250	0.000	35	34	3297420	3607	171.63	60.00	31	30	32044662	12
2026-07-26T21:50:52Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	37	10	13	4888.092	0.145	4234.375	0.000	19	18	968252	1449	77.00	26.00	15	14	1280694673	12
2026-07-26T21:50:52Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	49	12	14	569.568	0.377	484.375	0.000	25	24	1605440	2778	113.00	38.00	21	20	2408354631	12
2026-07-26T21:50:53Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	49	12	13	728.356	0.221	593.750	0.000	25	24	1975808	2445	112.77	38.00	21	20	2974688942	12
2026-07-26T21:50:54Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	59	9	10	678.938	0.223	562.500	0.000	30	29	1882124	2487	142.00	48.00	26	25	1981611044	12
2026-07-26T21:50:55Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	59	10	12	932.739	0.309	796.875	0.000	30	29	2638528	3495	142.00	50.00	26	25	1565804859	12
2026-07-26T21:50:55Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	49	11	11	492.320	0.158	453.125	0.000	25	24	1429207	1746	112.00	38.00	21	20	1380247866	12
2026-07-26T21:50:56Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	55	11	12	996.536	0.290	906.250	0.000	28	27	2759642	3574	130.00	44.00	24	23	3193222736	12
2026-07-26T21:50:58Z	20260726T215027Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	31	14	14	2164.970	0.114	1875.000	0.000	16	15	5804744	1316	76.00	20.00	12	11	13245395	12
2026-07-26T21:51:06Z	20260726T215027Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	43	13	14	7372.129	0.215	6500.000	0.000	22	21	18485564	2751	125.00	32.00	18	17	2944572106	12
2026-07-26T21:51:06Z	20260726T215027Z	boards/board1.txt	rand@1	ab(d2)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	44	11	16	0.013	0.195	0.000	0.000	22	22	0	2543	0.00	36.00	0	18	741017333	12
2026-07-26T21:51:06Z	20260726T215027Z	boards/board1.txt	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	37	13	13	620.608	3.734	546.875	0.000	19	18	1558207	57575	75.54	49.00	15	14	1239385352	12
2026-07-26T21:51:07Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	43	13	11	175.784	5.368	156.250	0.000	22	21	519657	73637	84.00	61.00	18	17	2729703895	12
2026-07-26T21:51:07Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	55	9	11	222.115	11.184	171.875	15.625	28	27	625356	143065	110.00	92.00	24	23	3068713550	12
2026-07-26T21:51:07Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	24	11	16	31.569	1.760	31.250	0.000	12	12	103997	25185	12.00	32.00	2	8	218773970	12
2026-07-26T21:51:07Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	53	11	11	377.344	10.226	312.500	0.000	27	26	1107962	133968	124.00	81.00	23	22	878156052	12
2026-07-26T21:51:14Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	45	11	11	6747.439	4.107	5828.125	0.000	23	22	1329697	59254	100.00	65.00	19	18	3798578988	12
2026-07-26T21:51:26Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	53	7	11	11426.844	6.527	9859.375	0.000	27	26	2216821	88294	123.96	88.00	23	22	292371139	12
2026-07-26T21:51:26Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	51	9	10	456.572	4.658	406.250	0.000	26	25	1488701	69445	117.65	77.00	22	21	1224280893	12
2026-07-26T21:51:27Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	61	11	9	648.968	9.080	531.250	0.000	31	30	1920623	130679	148.00	97.00	27	26	478535068	12
2026-07-26T21:51:27Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	45	9	11	496.794	4.972	437.500	0.000	23	22	1466739	74989	100.00	65.00	19	18	646370358	12
2026-07-26T21:51:28Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	57	8	9	542.958	5.245	500.000	0.000	29	28	1714404	79500	136.00	89.00	25	24	4146292689	12
2026-07-26T21:51:28Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	53	11	10	602.223	12.240	500.000	15.625	27	26	1634791	98591	124.00	81.00	23	22	4238925680	12
2026-07-26T21:51:29Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,qs,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	51	10	10	590.962	6.175	500.000	0.000	26	25	1536833	85542	116.00	77.00	22	21	2861956546	12
2026-07-26T21:51:35Z	20260726T215027Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	53	9	12	6150.416	8.753	5546.875	0.000	27	26	16549107	142863	160.00	88.00	23	22	2498945673	12
2026-07-26T21:51:41Z	20260726T215027Z	boards/board1.txt	ab(d8,tt,ord,nb2m)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	W	61	12	10	6254.218	11.125	5203.125	15.625	31	30	16212960	172164	193.00	97.00	27	26	828255988	12
2026-07-26T21:51:41Z	20260726T215027Z	boards/board1.txt	rand@1	ab(d4)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	B	28	11	15	0.009	2.339	0.000	0.000	14	14	0	31782	0.00	40.00	0	10	4029982163	12
2026-07-26T21:51:43Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r30,d4)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	82	6	5	363.205	1347.462	265.625	1203.125	41	41	1062821	3384013	191.00	207.40	37	37	3782554086	12
2026-07-26T21:51:44Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	27	13	15	65.459	455.799	31.250	406.250	14	13	187208	1106598	25.00	48.52	5	9	4266475409	12
2026-07-26T21:51:44Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.dil(r63)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	22	14	16	25.649	318.086	31.250	218.750	11	11	74396	774673	6.00	32.00	1	7	2639378780	12
2026-07-26T21:51:46Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.classic(t1,c4,w0,l0)@2.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	63	9	10	489.424	1121.030	468.750	968.750	32	31	1418499	2959019	154.00	151.48	28	27	1223689318	12
2026-07-26T21:52:04Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s111,78ef6974)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	60	7	11	17262.557	1450.671	14625.000	1359.375	30	30	3365400	3805442	144.89	137.91	26	26	3150516667	12
2026-07-26T21:52:06Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	63	8	10	781.797	1353.820	656.250	1171.875	32	31	2254922	3511897	154.00	149.84	28	27	1770033512	12
2026-07-26T21:52:08Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s3,68364898)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	48	11	10	674.629	1049.285	578.125	890.625	24	24	2108861	2555641	109.03	105.33	20	20	2673104671	12
2026-07-26T21:52:10Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s6,eac8ab99)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	61	9	11	633.982	1248.757	593.750	968.750	31	30	2076788	3109565	148.00	146.93	27	26	3028460606	12
2026-07-26T21:52:12Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s76,ef183148)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	W	56	10	9	729.167	1140.915	562.500	984.375	28	28	2309644	2961568	132.68	128.63	24	24	2277420281	12
2026-07-26T21:52:14Z	20260726T215027Z	boards/board1.txt	ab(d6,tt,ord,nb200k)@1.learned(s98,5801570e)@1.opener(rand,4)@1	ab(d6,ord,nb200k)@1.adv(t20,c77,w0,l0,f0,d-2,e0,m0,h0,b1,o0,r0,x0,n0,s1,g1)@1.opener(rand,4)@1	B	65	8	9	1111.616	1358.243	921.875	1125.000	33	32	3193994	3395653	159.15	158.35	29	28	33281079	12
