# Gumbel-Zero mlp/conv architecture sweep, follow-up round to plans/gumbel-mcts-results-5-violet-harbor.md (linear only). One row per checkpoint.
# modeltype/arch columns are the drawn --model-type and --mlp-hidden (mlp)/--conv-channels (conv) values. conv's own FC head (--mlp-hidden) is fixed empty this round, not swept.
# cvisit/cscale/m columns are RATING-time search shape only (the gaz(...) serving head). Training self-play never reads them, same as results-5.
# elo/games/cpu_ms_move/playstyle columns are from a PINNED screening fit against ranking/roster_screening_pool.txt (Docs/ranking-workflow.md Workflow A):
# screening only, not certification.
# Generated by tools/export_cohort_results.ps1 from:
#   ledger:           D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\gumbelzero_arch_study.csv
#   pinned standings: D:\Downloads\Zeph\Board Games\Breakthrough\ranking\standings_screen_gzarch_pinned.tsv
#   pinned report:    D:\Downloads\Zeph\Board Games\Breakthrough\ranking\report_screen_gzarch_pinned.md
block	seed	modeltype	arch	sims	lr	l2	replaycap	replaywarm	batch	open	cvisit	cscale	m	rung	slot	model	elo	elo_pm	games	cpu_ms_move	wl_as_white	wl_as_black	avg_plies	end_piece_margin	eff_elo_per_log2cpu	nodes_per_move	search_head_id	model_id	full_agent_id
C1	8961	conv	32,32	300	0.003	0	500	16	8	8	600	100	16	100	1590	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1590.txt	420	28	432	131.004	31-185	43-173	42	-2.4	25	0	gaz(sims=300,cvisit=600,cscale=100)@1	learned(model=1590,6f8f47e5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100)@1.learned(model=1590,6f8f47e5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C1	8961	conv	32,32	300	0.003	0	500	16	8	8	600	100	16	400	1591	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1591.txt	715	20	432	139.038	75-141	97-119	51	0.1	42	0	gaz(sims=300,cvisit=600,cscale=100)@1	learned(model=1591,4198b612,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100)@1.learned(model=1591,4198b612,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C1	8961	conv	32,32	300	0.003	0	500	16	8	8	600	100	16	1500	1592	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1592.txt	685	20	432	142.863	75-141	84-132	56	-0.1	40	0	gaz(sims=300,cvisit=600,cscale=100)@1	learned(model=1592,8332aa39,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100)@1.learned(model=1592,8332aa39,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C1	8961	conv	32,32	300	0.003	0	500	16	8	8	600	100	16	4000	1593	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1593.txt	735	19	432	140.394	100-116	81-135	51	-0.3	43	0	gaz(sims=300,cvisit=600,cscale=100)@1	learned(model=1593,5c760695,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=600,cscale=100)@1.learned(model=1593,5c760695,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C2	8962	conv	32,32	500	0.03	0	500	16	8	4	1000	100	12	100	1594	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1594.txt	601	22	432	235.148	54-162	72-144	47	-0.9	34	0	gaz(sims=500,cvisit=1000,cscale=100,m=12)@1	learned(model=1594,95cd6b72,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=12)@1.learned(model=1594,95cd6b72,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C2	8962	conv	32,32	500	0.03	0	500	16	8	4	1000	100	12	400	1595	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1595.txt	690	20	432	237.792	69-147	92-124	46	-0.5	39	0	gaz(sims=500,cvisit=1000,cscale=100,m=12)@1	learned(model=1595,820befb1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=12)@1.learned(model=1595,820befb1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C2	8962	conv	32,32	500	0.03	0	500	16	8	4	1000	100	12	1500	1596	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1596.txt	710	20	432	239.650	80-136	90-126	54	-0.1	40	0	gaz(sims=500,cvisit=1000,cscale=100,m=12)@1	learned(model=1596,84c23ed2,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=12)@1.learned(model=1596,84c23ed2,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C2	8962	conv	32,32	500	0.03	0	500	16	8	4	1000	100	12	4000	1597	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1597.txt	726	20	432	237.954	77-139	100-116	49	-0.4	41	0	gaz(sims=500,cvisit=1000,cscale=100,m=12)@1	learned(model=1597,80959172,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100,m=12)@1.learned(model=1597,80959172,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C3	8963	conv	16,16	300	0.01	0.0003	8000	128	8	0	400	70	20	100	1598	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1598.txt	485	25	432	39.864	31-185	59-157	42	-1.2	32	0	gaz(sims=300,cvisit=400,cscale=70,m=20)@1	learned(model=1598,1ae4414b,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70,m=20)@1.learned(model=1598,1ae4414b,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C3	8963	conv	16,16	300	0.01	0.0003	8000	128	8	0	400	70	20	400	1599	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1599.txt	687	20	432	40.348	63-153	97-119	50	-0.7	45	0	gaz(sims=300,cvisit=400,cscale=70,m=20)@1	learned(model=1599,3e7d13eb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70,m=20)@1.learned(model=1599,3e7d13eb,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C3	8963	conv	16,16	300	0.01	0.0003	8000	128	8	0	400	70	20	1500	1600	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1600.txt	724	20	432	40.344	72-144	104-112	50	-0.6	47	0	gaz(sims=300,cvisit=400,cscale=70,m=20)@1	learned(model=1600,f4662795,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70,m=20)@1.learned(model=1600,f4662795,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C3	8963	conv	16,16	300	0.01	0.0003	8000	128	8	0	400	70	20	4000	1601	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1601.txt	756	19	432	40.398	75-141	116-100	50	-0.4	49	0	gaz(sims=300,cvisit=400,cscale=70,m=20)@1	learned(model=1601,d6db1012,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70,m=20)@1.learned(model=1601,d6db1012,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C4	8964	conv	32,32	500	0.01	0.0003	500	16	8	4	1000	100	16	100	1602	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1602.txt	584	22	432	232.277	79-137	41-175	44	-0.8	33	0	gaz(sims=500,cvisit=1000,cscale=100)@1	learned(model=1602,909b7be7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100)@1.learned(model=1602,909b7be7,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C4	8964	conv	32,32	500	0.01	0.0003	500	16	8	4	1000	100	16	400	1603	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1603.txt	633	21	432	235.690	54-162	84-132	52	-0.7	35	0	gaz(sims=500,cvisit=1000,cscale=100)@1	learned(model=1603,71f78553,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100)@1.learned(model=1603,71f78553,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C4	8964	conv	32,32	500	0.01	0.0003	500	16	8	4	1000	100	16	1500	1604	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1604.txt	739	19	432	236.514	108-108	75-141	49	-0.2	41	0	gaz(sims=500,cvisit=1000,cscale=100)@1	learned(model=1604,fca10054,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100)@1.learned(model=1604,fca10054,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C4	8964	conv	32,32	500	0.01	0.0003	500	16	8	4	1000	100	16	4000	1605	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1605.txt	746	19	432	240.234	78-138	108-108	49	0.1	42	0	gaz(sims=500,cvisit=1000,cscale=100)@1	learned(model=1605,c8f90721,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=1000,cscale=100)@1.learned(model=1605,c8f90721,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C5	8965	conv	16,16,16	500	0.03	0.001	2000	32	8	0	600	130	20	100	1606	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1606.txt	638	21	432	121.124	75-141	65-151	44	-1.1	38	0	gaz(sims=500,cvisit=600,cscale=130,m=20)@1	learned(model=1606,103dbf32,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=600,cscale=130,m=20)@1.learned(model=1606,103dbf32,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C5	8965	conv	16,16,16	500	0.03	0.001	2000	32	8	0	600	130	20	400	1607	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1607.txt	563	23	432	123.773	75-141	38-178	46	-0.9	33	0	gaz(sims=500,cvisit=600,cscale=130,m=20)@1	learned(model=1607,ebc1b6ed,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=600,cscale=130,m=20)@1.learned(model=1607,ebc1b6ed,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C5	8965	conv	16,16,16	500	0.03	0.001	2000	32	8	0	600	130	20	1500	1608	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1608.txt	671	20	432	121.363	89-127	64-152	47	-0.8	40	0	gaz(sims=500,cvisit=600,cscale=130,m=20)@1	learned(model=1608,30715096,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=600,cscale=130,m=20)@1.learned(model=1608,30715096,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C5	8965	conv	16,16,16	500	0.03	0.001	2000	32	8	0	600	130	20	4000	1609	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1609.txt	636	21	432	121.332	84-132	55-161	47	-0.8	38	0	gaz(sims=500,cvisit=600,cscale=130,m=20)@1	learned(model=1609,9d627f6a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=500,cvisit=600,cscale=130,m=20)@1.learned(model=1609,9d627f6a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C6	8966	conv	32,32	400	0.003	0.001	500	16	128	8	1000	100	8	100	1610	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1610.txt	692	20	432	191.201	84-132	78-138	47	-0.5	39	0	gaz(sims=400,cvisit=1000,cscale=100,m=8)@1	learned(model=1610,accad008,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=100,m=8)@1.learned(model=1610,accad008,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C6	8966	conv	32,32	400	0.003	0.001	500	16	128	8	1000	100	8	400	1611	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1611.txt	589	22	432	191.857	67-149	55-161	49	-0.4	34	0	gaz(sims=400,cvisit=1000,cscale=100,m=8)@1	learned(model=1611,0102c713,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=100,m=8)@1.learned(model=1611,0102c713,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C6	8966	conv	32,32	400	0.003	0.001	500	16	128	8	1000	100	8	1500	1612	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1612.txt	631	21	432	193.652	61-155	76-140	48	-0.3	36	0	gaz(sims=400,cvisit=1000,cscale=100,m=8)@1	learned(model=1612,36ebfaec,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=100,m=8)@1.learned(model=1612,36ebfaec,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C6	8966	conv	32,32	400	0.003	0.001	500	16	128	8	1000	100	8	4000	1613	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1613.txt	661	21	432	192.766	64-152	85-131	51	-0.3	38	0	gaz(sims=400,cvisit=1000,cscale=100,m=8)@1	learned(model=1613,b3a35afe,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=1000,cscale=100,m=8)@1.learned(model=1613,b3a35afe,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C7	8967	conv	16,16,16	300	0.01	0	8000	128	128	4	800	40	8	100	1614	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1614.txt	587	22	432	71.799	64-152	57-159	46	-0.9	36	0	gaz(sims=300,cvisit=800,cscale=40,m=8)@1	learned(model=1614,4c30fb4e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=40,m=8)@1.learned(model=1614,4c30fb4e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C7	8967	conv	16,16,16	300	0.01	0	8000	128	128	4	800	40	8	400	1615	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1615.txt	680	20	432	72.764	88-128	69-147	47	-0.4	42	0	gaz(sims=300,cvisit=800,cscale=40,m=8)@1	learned(model=1615,4be14ed1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=40,m=8)@1.learned(model=1615,4be14ed1,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C7	8967	conv	16,16,16	300	0.01	0	8000	128	128	4	800	40	8	1500	1616	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1616.txt	715	20	432	72.733	95-121	77-139	50	-0.2	44	0	gaz(sims=300,cvisit=800,cscale=40,m=8)@1	learned(model=1616,cd320609,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=40,m=8)@1.learned(model=1616,cd320609,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C7	8967	conv	16,16,16	300	0.01	0	8000	128	128	4	800	40	8	4000	1617	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1617.txt	641	21	432	73.596	52-164	89-127	53	0.0	40	0	gaz(sims=300,cvisit=800,cscale=40,m=8)@1	learned(model=1617,428d05e4,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=40,m=8)@1.learned(model=1617,428d05e4,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C8	8968	conv	8,8	400	0.03	0.0003	2000	32	32	0	800	70	12	100	1618	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1618.txt	649	21	432	15.791	80-136	64-152	47	-1.0	46	0	gaz(sims=400,cvisit=800,cscale=70,m=12)@1	learned(model=1618,fa05edc9,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=70,m=12)@1.learned(model=1618,fa05edc9,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C8	8968	conv	8,8	400	0.03	0.0003	2000	32	32	0	800	70	12	400	1619	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1619.txt	631	21	432	15.961	77-139	60-156	48	-0.8	45	0	gaz(sims=400,cvisit=800,cscale=70,m=12)@1	learned(model=1619,f85a000f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=70,m=12)@1.learned(model=1619,f85a000f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C8	8968	conv	8,8	400	0.03	0.0003	2000	32	32	0	800	70	12	1500	1620	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1620.txt	692	20	432	15.982	95-121	67-149	49	-0.4	50	0	gaz(sims=400,cvisit=800,cscale=70,m=12)@1	learned(model=1620,e39baf1a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=70,m=12)@1.learned(model=1620,e39baf1a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C8	8968	conv	8,8	400	0.03	0.0003	2000	32	32	0	800	70	12	4000	1621	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1621.txt	633	21	432	16.101	83-133	55-161	49	-0.4	45	0	gaz(sims=400,cvisit=800,cscale=70,m=12)@1	learned(model=1621,d1459d63,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=70,m=12)@1.learned(model=1621,d1459d63,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C9	8969	conv	16,16	300	0.01	0.0003	8000	128	8	4	1000	100	20	100	1622	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1622.txt	442	27	432	40.429	30-186	49-167	44	-1.4	29	0	gaz(sims=300,cvisit=1000,cscale=100,m=20)@1	learned(model=1622,c7886f3e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=100,m=20)@1.learned(model=1622,c7886f3e,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C9	8969	conv	16,16	300	0.01	0.0003	8000	128	8	4	1000	100	20	400	1623	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1623.txt	649	21	432	40.094	60-156	84-132	45	-0.7	42	0	gaz(sims=300,cvisit=1000,cscale=100,m=20)@1	learned(model=1623,f6e7134a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=100,m=20)@1.learned(model=1623,f6e7134a,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C9	8969	conv	16,16	300	0.01	0.0003	8000	128	8	4	1000	100	20	1500	1624	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1624.txt	771	19	432	40.621	82-134	116-100	49	-0.1	50	0	gaz(sims=300,cvisit=1000,cscale=100,m=20)@1	learned(model=1624,0b536154,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=100,m=20)@1.learned(model=1624,0b536154,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C9	8969	conv	16,16	300	0.01	0.0003	8000	128	8	4	1000	100	20	4000	1625	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1625.txt	733	19	432	40.592	106-110	74-142	48	-0.1	48	0	gaz(sims=300,cvisit=1000,cscale=100,m=20)@1	learned(model=1625,cb76d0d9,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=100,m=20)@1.learned(model=1625,cb76d0d9,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C10	8970	conv	16,16,16	300	0.01	0.001	8000	128	8	4	400	70	8	100	1626	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1626.txt	550	23	432	72.176	68-148	41-175	42	-0.9	34	0	gaz(sims=300,cvisit=400,cscale=70,m=8)@1	learned(model=1626,b9d3ea03,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70,m=8)@1.learned(model=1626,b9d3ea03,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C10	8970	conv	16,16,16	300	0.01	0.001	8000	128	8	4	400	70	8	400	1627	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1627.txt	587	22	432	73.435	72-144	49-167	45	-1.0	36	0	gaz(sims=300,cvisit=400,cscale=70,m=8)@1	learned(model=1627,4eeac3aa,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70,m=8)@1.learned(model=1627,4eeac3aa,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C10	8970	conv	16,16,16	300	0.01	0.001	8000	128	8	4	400	70	8	1500	1628	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1628.txt	633	21	432	74.237	82-134	56-160	46	-0.5	39	0	gaz(sims=300,cvisit=400,cscale=70,m=8)@1	learned(model=1628,649d469d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70,m=8)@1.learned(model=1628,649d469d,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C10	8970	conv	16,16,16	300	0.01	0.001	8000	128	8	4	400	70	8	4000	1629	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1629.txt	683	20	432	73.677	92-124	66-150	48	-0.4	42	0	gaz(sims=300,cvisit=400,cscale=70,m=8)@1	learned(model=1629,c6a20303,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=400,cscale=70,m=8)@1.learned(model=1629,c6a20303,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C11	8971	conv	32,32	300	0.03	0	2000	32	128	8	800	70	12	100	1630	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1630.txt	604	22	432	143.081	70-146	57-159	48	-1.2	35	0	gaz(sims=300,cvisit=800,cscale=70,m=12)@1	learned(model=1630,0577cad2,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70,m=12)@1.learned(model=1630,0577cad2,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C11	8971	conv	32,32	300	0.03	0	2000	32	128	8	800	70	12	400	1631	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1631.txt	651	21	432	144.515	81-135	64-152	46	-0.5	38	0	gaz(sims=300,cvisit=800,cscale=70,m=12)@1	learned(model=1631,6242e116,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70,m=12)@1.learned(model=1631,6242e116,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C11	8971	conv	32,32	300	0.03	0	2000	32	128	8	800	70	12	1500	1632	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1632.txt	685	20	432	145.149	94-122	65-151	48	-0.0	40	0	gaz(sims=300,cvisit=800,cscale=70,m=12)@1	learned(model=1632,f6cb0e7f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70,m=12)@1.learned(model=1632,f6cb0e7f,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C11	8971	conv	32,32	300	0.03	0	2000	32	128	8	800	70	12	4000	1633	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1633.txt	668	21	432	144.589	66-150	86-130	48	-0.6	39	0	gaz(sims=300,cvisit=800,cscale=70,m=12)@1	learned(model=1633,b18cb782,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=800,cscale=70,m=12)@1.learned(model=1633,b18cb782,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C12	8972	conv	8,8	400	0.003	0	500	16	8	4	800	40	8	100	1634	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1634.txt	537	24	432	15.995	69-147	36-180	42	-0.5	38	0	gaz(sims=400,cvisit=800,cscale=40,m=8)@1	learned(model=1634,764ea9d8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=40,m=8)@1.learned(model=1634,764ea9d8,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C12	8972	conv	8,8	400	0.003	0	500	16	8	4	800	40	8	400	1635	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1635.txt	666	21	432	15.887	83-133	68-148	47	-0.0	48	0	gaz(sims=400,cvisit=800,cscale=40,m=8)@1	learned(model=1635,76f8ee16,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=40,m=8)@1.learned(model=1635,76f8ee16,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C12	8972	conv	8,8	400	0.003	0	500	16	8	4	800	40	8	1500	1636	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1636.txt	636	21	432	16.362	51-165	88-128	53	-0.1	45	0	gaz(sims=400,cvisit=800,cscale=40,m=8)@1	learned(model=1636,aa8ea1ad,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=40,m=8)@1.learned(model=1636,aa8ea1ad,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C12	8972	conv	8,8	400	0.003	0	500	16	8	4	800	40	8	4000	1637	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1637.txt	575	23	432	16.100	41-175	76-140	51	-0.3	41	0	gaz(sims=400,cvisit=800,cscale=40,m=8)@1	learned(model=1637,df84e15c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=400,cvisit=800,cscale=40,m=8)@1.learned(model=1637,df84e15c,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C13	8973	conv	32,32	300	0.003	0.001	2000	32	128	4	1000	40	16	100	1638	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1638.txt	641	21	432	140.258	88-128	53-163	47	-0.5	37	0	gaz(sims=300,cvisit=1000,cscale=40)@1	learned(model=1638,4f425673,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=40)@1.learned(model=1638,4f425673,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C13	8973	conv	32,32	300	0.003	0.001	2000	32	128	4	1000	40	16	400	1639	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1639.txt	717	20	432	140.233	103-113	70-146	47	-0.4	42	0	gaz(sims=300,cvisit=1000,cscale=40)@1	learned(model=1639,a8ad8246,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=40)@1.learned(model=1639,a8ad8246,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
C13	8973	conv	32,32	300	0.003	0.001	2000	32	128	4	1000	40	16	1500	1640	D:\Downloads\Zeph\Board Games\Breakthrough\models\sweep\slot1640.txt	726	20	432	140.719	77-139	100-116	48	-0.3	42	0	gaz(sims=300,cvisit=1000,cscale=40)@1	learned(model=1640,0f94a7c5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1	gaz(sims=300,cvisit=1000,cscale=40)@1.learned(model=1640,0f94a7c5,gumbel_self,joint,value_shape=129-1,policy_shape=9-1)@1
